,Hashtags,Sentiment,SentimentClass,date,geo,id,retweets,text,username
2954,,0.0,Neutral,2020-04-23 15:59:03+00:00,,1253352694162567168,0,They're trying to wake up a sleeping dog. Fella who can't pronounce COVID-19 leading efforts to combat it. That Zambia man should relocate to the Villa and do some konking. ,Enwagboso
2955,#Zambia #Covid #Covid #covid19,0.0010101010101010073,Positive,2020-04-23 15:35:51+00:00,,1253346859126534146,0,"UPDATE: #Zambia's #Covid-19 cases, now stands at 76, with 3 deaths, with 37 discharges and 36 active #Covid-19 cases. Zambia has 2 NEW cases recorded in the last 24 hours after 459 tests. #covid19… https://www.instagram.com/p/B_VCBX6nL2s/?igshid=18lkkuydeqt4s",celebrities_zam
2956,,0.13636363636363635,Positive,2020-04-23 15:34:40+00:00,,1253346561138069505,0,Zambia records 4 new cases of covid 19 from Lusaka and Kabwe ,MarjorieMunach1
2957,,0.0,Neutral,2020-04-23 15:22:04+00:00,,1253343387891257348,0,IMF approves $363 million for Democratic Republic of Congo to fight Covid-19 pandemic https://www.bloomberg.com/news/articles/2020-04-22/imf-approves-363-million-for-congo-to-fight-covid-19-pandemic via @markets,pangaea_zambia
2958,#Authentic #NewNarrative #AtTheSourceOfYourStory,0.2159090909090909,Positive,2020-04-23 15:07:04+00:00,,1253339615123042306,1,"Zambia has recorded two new cases of COVID-19 in the last 24 hours - Minister of Health. Discharges-Two Tests done-459. The two positive cases are Chingola residents, a couple who travelled to Dar-es Salaam. #Authentic #NewNarrative #AtTheSourceOfYourStory",Spring24TV
2959,,0.1590909090909091,Positive,2020-04-23 14:55:00+00:00,,1253336578040066051,0,Breaking News Zambia has recorded 2 more New Covid 19 cases in the last 24 hours bringing the total case in Zambia to 76 The 2 cases involve a couple from Chingola who went for a business trip in Tanzania 2 partients have since been discharged.,Bola242
2960,,0.5,Positive,2020-04-23 14:52:02+00:00,,1253335829008678915,0,"Senior Pastor Jon Middendorf of @okcfirstin Oklahoma City in ""From Zambia with Love,"" updates their podcast with concern for the Zambian community with whom they partner, during this season of COVID-19. https://apple.co/2RSGBCY",2030collab
2961,#Zambia #Covid #Covid #covid19 #letsfightcovid19together #stayhomestaysafe,0.0010101010101010073,Positive,2020-04-23 14:49:18+00:00,,1253335141914521615,0,"UPDATE: #Zambia's #Covid-19 cases, now stands at 76, with 3 deaths, with 37 discharges and 36 active #Covid-19 cases. Zambia has 2 NEW cases recorded in the last 24 hours after 459 tests. #covid19 #letsfightcovid19together #stayhomestaysafe",zamvibe
2962,#OpenSpaceZM #BreakingNews #Africa #Argentina #COVID19 #coronavirus #worldbookday2020 #aa,0.25,Positive,2020-04-23 14:47:38+00:00,,1253334724770066437,0,"2 more cases of COVID-19 recorded totaling to 76 today,couple travelled outside Zambia, travelling is restricted Mwebantu, n'chifukwa chayani mukuyenda yenda nkuikisa moyo pachiswe. #OpenSpaceZM #BreakingNews #Africa #Argentina #COVID19 #coronavirus #worldbookday2020 #aa",JubielZulu
2963,,0.06818181818181818,Positive,2020-04-23 14:47:21+00:00,,1253334651193548802,0,"Zambia records 2 new Covid 19 cases in the last 24 hours from 459 tests bringing the total to 76. The two new cases are a couple from Chingola, Copperbelt Province who had travelled to Dar-Es-Salaam, Tanzania.",Ama1010Zambia
2964,#ZAMBIA #ZAMBIA,0.1341991341991342,Positive,2020-04-23 14:38:12+00:00,,1253332348453548038,27,"UPDATE: TWO NEW COVID-19 CASES CONFIRMED IN #ZAMBIA #ZAMBIA has confirmed two new cases from Chingola bringing the total to 76, from a total of 459 samples tested in 24 hours. Those who have recovered are now 37 and the death toll remains at 3 and 36 active Covid-19 cases. ",Mwebantu
2965,#covid19zambia #phoenixfmzambia #OnlyTheBestIsGoodEnough,0.125,Positive,2020-04-23 14:37:52+00:00,,1253332263862861824,2,Zambia in the last 24hrs has recorded 2 new cases of COVID-19. The two new positive cases are a couple of Chingola who had traveled to Tanzania. #covid19zambia #phoenixfmzambia #OnlyTheBestIsGoodEnough,phoenixfmzambia
2966,,0.06818181818181818,Positive,2020-04-23 14:36:42+00:00,,1253331970374815763,0,Two new cases of COVID-19 have been recorded in Zambia in the last 24 hours https://www.zambianobserver.com/two-new-cases-of-covid-19-have-been-recorded-in-zambia-in-the-last-24-hours/,ZambianObserver
2967,#Covid19Update #Zambia,0.06818181818181818,Positive,2020-04-23 14:33:55+00:00,,1253331270236401664,1,#Covid19Update- 2 new cases of covid 19 were recorded in the last 24 hours. The two are a couple from Chingola who had travelled to Dar es Salaam. #Zambia,KuAtengaMedia
2968,,0.06818181818181818,Positive,2020-04-23 14:29:53+00:00,,1253330257123241984,2,2 new Covid-19 cases recorded in the last 24hrs in Zambia. These cases are all from Chingola Town ,MulundaArchie
2969,,0.0,Neutral,2020-04-23 13:53:49+00:00,,1253321179290464259,0,"1 HR Away! Lessons From The Frontline: COVID-19 Preparedness in Lusaka, Zambia - https://mailchi.mp/msm/it-may-be-time-to-consider-telehealth-for-your-practice-441061",HIB_Solutions
2970,,0.0625,Positive,2020-04-23 13:38:29+00:00,,1253317321675821056,1,"Being at the clinic today was so strange. Everyone walking in had masks on. Adults, kids, Drs, nurses, the cleaners and the guard! It was such an unusual experience. This can't be the norm Zambia! We HAVE to beat COVID-19. Let's just not look to government. This is our fight too",ms_mukonde
2971,,0.2,Positive,2020-04-23 13:35:04+00:00,,1253316461004591105,2,The structural constraints limiting Zambia’s economic response to COVID-19 https://www.theigc.org/?p=32321 via @The_IGC,IGC_Zambia
2972,,0.0,Neutral,2020-04-23 13:20:12+00:00,,1253312718074937348,0,Debt relief pack for Stanbic clients announced ...STANBIC Bank Zambia has put in place a debt relief package for its customers meant to provide then with financial assistance during the COVID-19 period READ STORY: https://www.thezambiansun.com/2020/04/23/debt-relief-pack-for-stanbic-clients-announced/,SunZambian
2973,,0.0,Neutral,2020-04-23 12:27:04+00:00,,1253299347699056641,0,FSD Zambia launches covid-19 guidelines for savings groups ,JPMapenzi
2974,,-0.06818181818181818,Negative,2020-04-23 12:08:02+00:00,,1253294559251087360,0,There shall be no new COVID 19 cases in Zambia,NgomaMwimbu
2975,,0.05,Positive,2020-04-23 11:56:22+00:00,,1253291622646927363,0,so which year did the said kid graduate because apparently the Police invited his father in 2020 and were there still going to school in Zambia after all this COVID 19 brouhaha?,obiMpenaAustine
2976,#Covid #Zambia,0.0,Neutral,2020-04-23 11:48:33+00:00,,1253289654331342850,6,What is the meaning of this advert seen in Eastern province recently? #Covid-19 #Zambia ,FMwenge
2977,#InsideAfrica #April23 #Covid19,0.1,Positive,2020-04-23 11:31:32+00:00,,1253285372185862145,3,#InsideAfrica #April23 #Covid19 Zambia-Congo border market remains “alive” amid COVID-19 ,news_ghana
2978,,-0.5,Negative,2020-04-23 11:26:02+00:00,,1253283988325773313,0,Zambia faces difficult policy choices to manage COVID-19 &amp; debt – IMF https://zambianews365.com/policy-choices/,news365coza
2979,,0.0,Neutral,2020-04-23 10:59:41+00:00,,1253277355872858113,0,The Football Association of Zambia has sent out a survey to all clubs on the impact of the Covid -19 on their operations. Executive Committee has proposed a mitigation package for its member clubs arising from the impact of the Covid-19,Zambian_Soccer
2980,,0.0,Neutral,2020-04-23 10:14:59+00:00,,1253266109110857729,0,From partners. Someone donated to them to improve testing for COVID 19,Clive_Mbs
2981,#financialinclusion #financialeducation #StaySafe #SavingGroups,0.35,Positive,2020-04-23 09:53:14+00:00,,1253260633723764737,3, PRESS RELEASE FSD Zambia launches COVID-19 Guidelines for Savings Groups. Full press release here : https://bit.ly/2XXgYEQ @DfidZambia @SwedeninZM @RufepInfo @comicrelief @JerseyOAC #financialinclusion #financialeducation #StaySafe #SavingGroups,fsdzambia
2982,,0.0,Neutral,2020-04-23 09:45:40+00:00,,1253258732273893376,4,FSD Zambia launches covid-19 guidelines for savings groups - https://mwebantu.com/?p=22386,Mwebantu
2983,,-0.5,Negative,2020-04-23 09:41:53+00:00,,1253257777398636545,0,Zambia faces difficult policy choices to manage COVID-19 and debt - IMF By Julia Malunga https://wp.me/p86XRW-iiK?utm_source=SocialAutoPoster&amp;utm_medium=Social&amp;utm_campaign=Twitter,DiggersOfNews
2984,#Covid_19 #lockdownextension,0.03333333333333335,Positive,2020-04-23 09:40:52+00:00,,1253257522133323777,1,"So on the 23rd April 2020, No vaccine yet for deadly #Covid_19 as it spreads even more in our communities claiming lives. Definitely a #lockdownextension but some are more worried about a man from Zambia who spent $21k USD tuition fee on his son who failed woefully.",dreadnst9n
2985,#COVID19Zambia,0.037272727272727284,Positive,2020-04-23 09:38:01+00:00,,1253256804034916352,25,COVID-19 will likely see Zambia register negative growth for the first time in 20 years and a government revenue shortfall of nearly 20%. A new blog discusses four constraints limiting Zambia's response and what can be done to address them: https://www.theigc.org/?p=32321 #COVID19Zambia,The_IGC
2986,#COVIDZambia,0.5,Positive,2020-04-23 09:33:13+00:00,,1253255595957895168,0,"If we all work together, we can help beat this virus #COVIDZambia :) ",AutoworldZambia
2987,,0.2833333333333333,Positive,2020-04-23 09:30:57+00:00,,1253255025679388672,0,"@hakainde how can we start a good business in zambia with so much corruption , and obstacles like covid-19 even our money has lost its value",lw_ee_ndo
2988,,0.0,Neutral,2020-04-23 09:29:14+00:00,,1253254594601398274,0,Erano partiti per l'Africa per raccogliere storie sui cambiamenti climatici. Avrebbero dovuto visitare i progetti CELIM in Zambia. Ma Covid-19 ha costretto i fotografi di @7milamiglialontano a rientrare. Ecco il loro racconto https://www.celim.it/it/2020/04/23/zambia-7milamiglialontano-e-quel-viaggio-interrotto/,CELIMMilano
2989,,0.0,Neutral,2020-04-23 09:24:50+00:00,,1253253487934267397,0,What if the gassing issue in Zambia was to spread CoVID-19? Ninshi Zambians mwalanya taa!,ReubenMulombe
2990,#OpenParlyZED #Zambia,0.13636363636363635,Positive,2020-04-23 09:19:20+00:00,,1253252104904458246,2,"COVID-19 UPDATE Minister of Health Dr. Chitalu Chilufya, will hold the COVID-19 Update today April 23, 2020 at 15:30hrs. We will be sharing live tweets from the briefing. #OpenParlyZED #Zambia",OpenParlyZED
2991,#Zionism #Israel #Africa,-0.1,Negative,2020-04-23 09:03:51+00:00,,1253248209142583297,1,"Israeli NGO ""Innovation Africa"" is racing to prevent mass covid-19 infections by installing Israeli solar &amp; water technologies in remote villages in Uganda, Malawi, Tanzania, Zambia, Cameroon &amp; South Africa. #Zionism #Israel #Africa @innoafrica https://www.israel21c.org/israeli-tech-helps-african-villages-protect-against-corona/",israelradioguy
2992,#TwoPointSixChallenge,0.296875,Positive,2020-04-23 09:02:07+00:00,,1253247772788240387,2,3 days until #TwoPointSixChallenge Help us fight Covid-19 in Zambia by taking on your own 2.6 challenge! Run 2.6 miles a day Organise a virtual pub quiz with 26 friends Cut 26 cm off your hair The possibilities are endless! Get involved ,TransaidOrg
2993,#COVID #StayHomeSaveLives #Stayhome #Stayhome #Zambia #ZedTwitter #HealthyAtHome #HealthyAtHome #HealthcareHero,0.0,Neutral,2020-04-23 08:23:39+00:00,,1253238090501623808,0,Do your part and help stop the spread of #COVID-19. #StayHomeSaveLives #Stayhome #Zambia #ZedTwitter #HealthyAtHome #HealthcareHero,DentalDazzling
2994,#southafrica #uae #Nigeria #Ghana #Ethiopia #Kenya #angola #Rwanda #Tanzania #uganda #zambia #mozambique #bostwana #zimbabwe #namibia #morocco #Tunisia #egypt #malawi #liberia #Africa,0.25,Positive,2020-04-23 08:07:40+00:00,,1253234070294802432,0,NEWS: COVID-organics: Madagascar launches Africa's first cure for virus https://m.facebook.com/profile.php?id=100015746530174 #southafrica #uae #Nigeria #Ghana #Ethiopia #Kenya #angola #Rwanda #Tanzania #uganda #zambia #mozambique #bostwana #zimbabwe #namibia #morocco #Tunisia #egypt #malawi #liberia #Africa,twofortwo_store
2995,,0.0,Neutral,2020-04-23 07:50:55+00:00,,1253229852037169153,0,FSD Zambia Launches COVID-19 Guidelines for Savings Groups https://zambianews365.com/fsd-zambia-launches-covid-19-guidelines-for-savings-groups/,news365coza
2996,,0.0,Neutral,2020-04-23 07:03:41+00:00,,1253217968001101826,0,Covid-19: Zambia government engages retired health workers. https://www.westafrica24.com/covid-19-zambia-government-engages-retired-health-workers/,westafrica_24
2997,,0.05113636363636363,Positive,2020-04-23 06:43:27+00:00,,1253212874601832448,0,Zambia's covid-19 cases shoot to 74 as Chilenje Hospital doctor and 3 other people test positive for coronavirus &gt;&gt;&gt; ,zambianews24
2998,,0.06818181818181818,Positive,2020-04-23 06:04:57+00:00,,1253203184828518400,1,"COVID-19 New Case Jump to 873, Spread to 26 States Read also: Maths and English | Tariq | Zambia | Woke Twitter | Child | Parenting ",sstnewsng
2999,,0.0,Neutral,2020-04-23 06:04:27+00:00,,1253203060781912066,1,COVID-19: We didn’t ask schools to reopen in November - FG Read also: Maths and English | Tariq | Zambia | Woke Twitter | Child | Parenting ,sstnewsng
3000,,0.0,Neutral,2020-04-23 06:04:01+00:00,,1253202950752796673,1,"COVID-19: Governor Ayade warns against extension of lockdown, says it will spell doom for Nigeria Read also: Maths and English | Tariq | Zambia | Woke Twitter | Child | Parenting ",sstnewsng
3001,,-0.125,Negative,2020-04-23 06:00:43+00:00,,1253202122285424640,0,60 @60 @Money @8:00hrs •ZCCM-IH says it has continued buying gold from small scale and artisanal miners despite Covid-19 outbreak. •Zambia Aquaculture Cooperative Society says fish farming is no longer sustainable following the increase... https://www.facebook.com/2011166059211316/posts/2581646532163263/,moneyfmzambia
3002,,0.0,Neutral,2020-04-23 06:00:18+00:00,,1253202016760991753,1,COVID-19: Governors ban inter-state travel for 2 weeks Read also: Maths and English | Tariq | Zambia | Woke Twitter | Child | Parenting ,sstnewsng
3003,,0.0,Neutral,2020-04-23 05:58:12+00:00,,1253201486433132544,2,"DRC's health system is 'on life support' as it fights several killer diseases, including COVID-19 Read also: Maths and English | Tariq | Zambia | Woke Twitter | Child | Parenting ",sstnewsng
3004,,0.0,Neutral,2020-04-23 05:57:44+00:00,,1253201368782966784,1,In Nigeria: Governors Agree On Two-week COVID-19 National Lockdown Read also: Maths and English | Tariq | Zambia | Woke Twitter | Child | Parenting ,sstnewsng
